Year,Month,Region,Total,Tourist,Business,Others,Short_Excursion
2002,May.,Norway,524,182,313,29,0
2002,May.,Canada,10397,6849,2325,1223,0
2002,May.,Australia,13594,9115,3184,1295,0
2002,May.,Oceania Unclassified,273,100,55,93,25
2002,May.,Mexico,2592,2146,373,72,1
2002,May.,Hong Kong,20000,16842,2730,277,151
2002,May.,Thailand,5994,3107,1965,712,210
2002,May.,Italy,3599,1312,1781,506,0
2002,May.,Korea,98099,55846,32542,8137,1574
2002,Jun.,Oceania Total,16562,11792,3355,1368,47
2002,Jun.,Malaysia,6383,4447,1784,150,2
2002,Jun.,Finland,757,351,350,56,0
2002,Jun.,France,7860,3512,3662,686,0
2002,Jun.,Belgium,1827,1121,654,52,0
2002,Jun.,Swiss,1576,942,566,68,0
2002,Jun.,Denmark,1152,620,492,40,0
2002,Jun.,Portugal,0,0,0,0,0
2002,Jun.,North America Total,92877,64494,23666,4712,5
2002,Jun.,Singapore,4375,2380,1702,286,7
2002,Jun.,India,3783,1071,1781,700,231
2002,Jun.,Taiwan,72515,64554,6437,1113,411
2002,Jun.,New Zealand,2491,1577,640,274,0
2002,Jun.,Brazil,2387,1462,381,343,201
2002,Jun.,South America Unclassified,4130,3542,320,216,52
2002,Jun.,South America Total,6517,5004,701,559,253
2002,Jun.,Philippines,10535,2080,1040,6738,677
2002,Jun.,Asia Total,250764,162846,51639,29360,6919
2002,Jun.,United Kingdom,24753,17855,5791,1107,0
2002,Jun.,Germany,9427,4444,4332,651,0
2002,Jun.,Russia,4042,2619,764,488,171
2002,Jun.,Vietnam,0,0,0,0,0
2002,Jun.,Poland,0,0,0,0,0
2002,Jun.,Austria,799,370,332,97,0
2002,Jun.,Sweden,2597,1778,740,79,0
2002,Jun.,China,25312,4884,6409,10724,3295
2002,Jun.,Stateless,151,48,21,28,54
2002,Jun.,Indonesia,5025,1968,677,952,1428
2002,Jun.,Europe Total,71616,44322,22186,4912,196
2002,Jun.,Europe Unclassified,5646,3715,829,1077,25
2002,Jun.,Africa Total,2636,1630,569,402,35
2002,Jun.,U.S.A.,72723,47727,21288,3708,0
2002,Jun.,Netherland,1946,814,1043,89,0
2002,Jun.,Spain,1496,965,464,67,0
2002,Jun.,North America Unclassified,1384,1156,140,83,5
2002,Jun.,Ireland,3249,2700,374,175,0
2002,Jun.,Norway,549,281,252,16,0
2002,Jun.,Canada,9729,7051,1856,822,0
2002,Jun.,Australia,13688,10042,2677,969,0
2002,Jun.,Oceania Unclassified,383,173,38,125,47
2002,Jun.,Mexico,9041,8560,382,99,0
2002,Jun.,Hong Kong,21040,18400,2149,274,217
2002,Jun.,Thailand,4465,2097,1537,585,246
2002,Jun.,Italy,3940,2235,1541,164,0
2002,Jun.,Korea,89291,57250,25959,6069,13
2002,Jul.,Oceania Total,18953,13316,3799,1796,42
2002,Jul.,Malaysia,4436,2257,2047,132,0
2002,Jul.,Finland,719,375,279,65,0
2002,Jul.,France,8005,4311,2995,699,0
2002,Jul.,Belgium,1056,532,442,82,0
2002,Jul.,Swiss,1564,989,508,67,0
2002,Jul.,Denmark,886,484,363,39,0
2002,Jul.,Portugal,0,0,0,0,0
2002,Jul.,North America Total,86316,56603,22942,6764,7
2002,Jul.,Singapore,4494,2106,1987,398,3
2002,Jul.,India,4379,1195,2099,797,288
2002,Jul.,Taiwan,102007,93005,7101,1215,686
2002,Jul.,New Zealand,3229,1989,795,445,0
2002,Jul.,Brazil,1558,1017,223,266,52
2002,Jul.,South America Unclassified,1444,984,250,179,31
2002,Jul.,South America Total,3002,2001,473,445,83
2002,Jul.,Philippines,13246,2148,1040,9428,630
2002,Jul.,Asia Total,348377,235498,58997,34840,19042
2002,Jul.,United Kingdom,18239,10656,5657,1926,0
2002,Jul.,Germany,7894,3055,4342,497,0
2002,Jul.,Russia,4127,2056,732,996,343
2002,Jul.,Vietnam,0,0,0,0,0
2002,Jul.,Poland,0,0,0,0,0
2002,Jul.,Austria,936,517,334,85,0
2002,Jul.,Sweden,1334,702,542,90,0
2002,Jul.,China,39051,12747,7762,13610,4932
2002,Jul.,Stateless,161,74,26,18,43
2002,Jul.,Indonesia,5639,1916,752,987,1984
2002,Jul.,Europe Total,57588,30560,19864,6795,369
2002,Jul.,Europe Unclassified,4982,2591,664,1701,26
2002,Jul.,Africa Total,1616,580,544,431,61
2002,Jul.,U.S.A.,71087,44993,20756,5338,0
2002,Jul.,Netherland,1952,975,842,135,0
2002,Jul.,Spain,1345,896,373,76,0
2002,Jul.,North America Unclassified,577,289,142,141,5
2002,Jul.,Ireland,902,478,282,142,0
2002,Jul.,Norway,536,330,178,28,0
2002,Jul.,Canada,12717,9706,1806,1205,0
2002,Jul.,Australia,15346,11124,2954,1268,0
2002,Jul.,Oceania Unclassified,378,203,50,83,42
2002,Jul.,Mexico,1935,1615,238,80,2
2002,Jul.,Hong Kong,33087,30012,2456,259,360
2002,Jul.,Thailand,5667,2770,2012,658,227
2002,Jul.,Italy,3111,1613,1331,167,0
2002,Jul.,Korea,129227,83888,29567,6351,9421
2002,Aug.,Oceania Total,16077,10097,2975,2986,19
2002,Aug.,Malaysia,3764,1934,1570,260,0
2002,Aug.,Finland,730,261,301,168,0
2002,Aug.,France,6733,3745,1631,1357,0
2002,Aug.,Belgium,653,259,288,106,0
2002,Aug.,Swiss,1205,642,429,134,0
2002,Aug.,Denmark,672,210,352,110,0
2002,Aug.,Portugal,0,0,0,0,0
2002,Aug.,North America Total,72235,41966,17790,12478,1
2002,Aug.,Singapore,3910,1684,1587,633,6
2002,Aug.,India,3700,778,1555,1074,293
2002,Aug.,Taiwan,83904,74865,5574,2863,602
2002,Aug.,New Zealand,2782,1408,569,805,0
2002,Aug.,Brazil,1184,593,231,286,74
2002,Aug.,South America Unclassified,1192,682,195,289,26
2002,Aug.,South America Total,2376,1275,426,575,100
2002,Aug.,Philippines,11195,1942,908,7809,536
2002,Aug.,Asia Total,339988,223616,46282,54336,15754
2002,Aug.,United Kingdom,17481,10229,4040,3212,0
2002,Aug.,Germany,6480,2678,2800,1002,0
2002,Aug.,Russia,3392,1686,601,802,303
2002,Aug.,Vietnam,0,0,0,0,0
2002,Aug.,Poland,0,0,0,0,0
2002,Aug.,Austria,649,364,212,73,0
2002,Aug.,Sweden,1242,425,538,279,0
2002,Aug.,China,44025,11924,5805,22999,3297
2002,Aug.,Stateless,129,54,10,38,27
2002,Aug.,Indonesia,4094,962,620,1347,1165
2002,Aug.,Europe Total,52263,28263,14037,9629,334
2002,Aug.,Europe Unclassified,5878,3586,845,1416,31
2002,Aug.,Africa Total,1703,522,463,674,44
2002,Aug.,U.S.A.,58442,32774,16064,9604,0
2002,Aug.,Netherland,1682,720,748,214,0
2002,Aug.,Spain,1493,1129,199,165,0
2002,Aug.,North America Unclassified,554,226,113,214,1
2002,Aug.,Ireland,868,443,217,208,0
2002,Aug.,Norway,490,198,182,110,0
2002,Aug.,Canada,11997,8037,1447,2513,0
2002,Aug.,Australia,13060,8586,2378,2096,0
2002,Aug.,Oceania Unclassified,235,103,28,85,19
2002,Aug.,Mexico,1242,929,166,147,0
2002,Aug.,Hong Kong,26908,24150,1997,531,230
2002,Aug.,Thailand,4567,1801,1527,963,276
2002,Aug.,Italy,2615,1688,654,273,0
2002,Aug.,Korea,146748,100896,23396,13518,8938
2002,Sep.,Oceania Total,20889,14815,4026,2020,28
2002,Sep.,Malaysia,4819,2446,2168,205,0
2002,Sep.,Finland,771,239,450,82,0
2002,Sep.,France,6897,2637,3113,1147,0
2002,Sep.,Belgium,843,273,485,85,0
2002,Sep.,Swiss,1582,888,591,103,0
2002,Sep.,Denmark,880,268,534,76,2
2002,Sep.,Portugal,0,0,0,0,0
2002,Sep.,North America Total,64952,32828,24957,7154,13
2002,Sep.,Singapore,5768,2902,2034,830,2
2002,Sep.,India,3927,811,1966,958,192
2002,Sep.,Taiwan,62887,52164,7008,3261,454
2002,Sep.,New Zealand,3381,2116,855,410,0
2002,Sep.,Brazil,1034,420,317,271,26
2002,Sep.,South America Unclassified,1200,616,261,303,20
2002,Sep.,South America Total,2234,1036,578,574,46
2002,Sep.,Philippines,11095,1917,1266,7609,303
2002,Sep.,Asia Total,259138,135433,60674,53320,9711
2002,Sep.,United Kingdom,15118,7003,6026,2089,0
2002,Sep.,Germany,8201,3210,4174,817,0
2002,Sep.,Russia,3688,1251,837,1385,215
2002,Sep.,Vietnam,0,0,0,0,0
2002,Sep.,Poland,0,0,0,0,0
2002,Sep.,Austria,872,329,368,175,0
2002,Sep.,Sweden,1418,434,851,133,0
2002,Sep.,China,44753,8579,8917,23689,3568
2002,Sep.,Stateless,142,56,35,33,18
2002,Sep.,Indonesia,4390,1211,969,1389,821
2002,Sep.,Europe Total,52458,21541,21905,8770,242
2002,Sep.,Europe Unclassified,4447,1892,877,1653,25
2002,Sep.,Africa Total,1594,355,561,649,29
2002,Sep.,U.S.A.,54328,26632,22315,5381,0
2002,Sep.,Netherland,2128,754,1200,174,0
2002,Sep.,Spain,1347,658,463,226,0
2002,Sep.,North America Unclassified,567,222,191,141,13
2002,Sep.,Ireland,916,395,333,188,0
2002,Sep.,Norway,553,223,283,47,0
2002,Sep.,Canada,8798,5121,2161,1516,0
2002,Sep.,Australia,17221,12613,3125,1483,0
2002,Sep.,Oceania Unclassified,287,86,46,127,28
2002,Sep.,Mexico,1259,853,290,116,0
2002,Sep.,Hong Kong,18664,15238,2726,512,188
2002,Sep.,Thailand,5238,1976,2066,1091,105
2002,Sep.,Italy,2797,1087,1320,390,0
2002,Sep.,Korea,89705,45608,29227,11065,3805
2002,Oct.,Oceania Total,17136,11203,4329,1575,29
2002,Oct.,Malaysia,6049,3587,2279,183,0
2002,Oct.,Finland,1022,401,550,71,0
2002,Oct.,France,8383,3646,3927,810,0
2002,Oct.,Belgium,1179,466,654,59,0
2002,Oct.,Swiss,2065,1181,789,95,0
2002,Oct.,Denmark,1345,594,673,78,0
2002,Oct.,Portugal,0,0,0,0,0
2002,Oct.,North America Total,82174,49172,27574,5425,3
2002,Oct.,Singapore,5883,2792,2510,577,4
2002,Oct.,India,4239,904,2204,779,352
2002,Oct.,Taiwan,81743,72228,7655,1567,293
2002,Oct.,New Zealand,2700,1486,903,311,0
2002,Oct.,Brazil,1250,681,343,193,33
2002,Oct.,South America Unclassified,1544,896,359,270,19
2002,Oct.,South America Total,2794,1577,702,463,52
2002,Oct.,Philippines,10463,2124,1319,6636,384
2002,Oct.,Asia Total,300833,178761,69798,44189,8085
2002,Oct.,United Kingdom,19861,10173,7377,2311,0
2002,Oct.,Germany,9751,3837,5151,763,0
2002,Oct.,Russia,3411,1290,1108,702,311
2002,Oct.,Vietnam,0,0,0,0,0
2002,Oct.,Poland,0,0,0,0,0
2002,Oct.,Austria,1272,669,466,137,0
2002,Oct.,Sweden,2316,973,1210,133,0
2002,Oct.,China,44118,10725,9551,20945,2897
2002,Oct.,Stateless,168,78,34,38,18
2002,Oct.,Indonesia,4440,1555,1115,1142,628
2002,Oct.,Europe Total,66708,30473,27941,7955,339
2002,Oct.,Europe Unclassified,5464,2469,1247,1720,28
2002,Oct.,Africa Total,2000,507,745,712,36
2002,Oct.,U.S.A.,68729,40015,24611,4103,0
2002,Oct.,Netherland,2844,1222,1429,193,0
2002,Oct.,Spain,1825,973,656,196,0
2002,Oct.,North America Unclassified,647,327,197,121,2
2002,Oct.,Ireland,980,453,364,163,0
2002,Oct.,Norway,685,291,367,27,0
2002,Oct.,Canada,11448,7888,2520,1040,0
2002,Oct.,Australia,14103,9592,3350,1161,0
2002,Oct.,Oceania Unclassified,333,125,76,103,29
2002,Oct.,Mexico,1350,942,246,161,1
2002,Oct.,Hong Kong,19311,16118,2615,428,150
2002,Oct.,Thailand,9347,5901,2309,965,172
2002,Oct.,Italy,4305,1835,1973,497,0
2002,Oct.,Korea,106350,59929,35280,8212,2929
2002,Nov.,Oceania Total,13892,8428,4011,1441,12
2002,Nov.,Malaysia,9546,7268,2170,108,0
2002,Nov.,Finland,820,224,533,63,0
2002,Nov.,France,7254,2690,3835,729,0
2002,Nov.,Belgium,918,278,588,52,0
2002,Nov.,Swiss,1426,643,730,53,0
2002,Nov.,Denmark,1019,342,624,53,0
2002,Nov.,Portugal,0,0,0,0,0
2002,Nov.,North America Total,67108,37247,25198,4663,0
2002,Nov.,Singapore,6333,3756,2258,315,4
2002,Nov.,India,3749,689,1987,823,250
2002,Nov.,Taiwan,67885,58559,7399,1146,781
2002,Nov.,New Zealand,2248,1085,854,309,0
2002,Nov.,Brazil,884,431,290,146,17
2002,Nov.,South America Unclassified,1218,716,281,201,20
2002,Nov.,South America Total,2102,1147,571,347,37
2002,Nov.,Philippines,10522,1681,1251,7349,241
2002,Nov.,Asia Total,265142,158835,66887,32040,7380
2002,Nov.,United Kingdom,16615,8476,6845,1294,0
2002,Nov.,Germany,7953,2181,5330,442,0
2002,Nov.,Russia,3137,902,1129,832,274
2002,Nov.,Vietnam,0,0,0,0,0
2002,Nov.,Poland,0,0,0,0,0
2002,Nov.,Austria,926,364,484,78,0
2002,Nov.,Sweden,1751,567,974,210,0
2002,Nov.,China,33201,7675,10312,12679,2535
2002,Nov.,Stateless,153,78,30,36,9
2002,Nov.,Indonesia,3719,1410,937,920,452
2002,Nov.,Europe Total,54822,21614,26528,6324,356
2002,Nov.,Europe Unclassified,4597,1707,1008,1800,82
2002,Nov.,Africa Total,1318,317,590,375,36
2002,Nov.,U.S.A.,55242,29374,22236,3632,0
2002,Nov.,Netherland,2425,809,1357,259,0
2002,Nov.,Spain,1454,804,498,152,0
2002,Nov.,North America Unclassified,565,234,175,156,0
2002,Nov.,Ireland,795,347,340,108,0
2002,Nov.,Norway,588,195,359,34,0
2002,Nov.,Canada,10137,6836,2505,796,0
2002,Nov.,Australia,11382,7202,3102,1078,0
2002,Nov.,Oceania Unclassified,262,141,55,54,12
2002,Nov.,Mexico,1164,803,282,79,0
2002,Nov.,Hong Kong,18238,15262,2595,310,71
2002,Nov.,Thailand,5298,2308,2250,629,111
2002,Nov.,Italy,3144,1085,1894,165,0
2002,Nov.,Korea,100621,58341,33551,6098,2631
2002,Dec.,Oceania Total,18137,14486,2448,1171,32
2002,Dec.,Malaysia,12352,10552,1650,150,0
2002,Dec.,Finland,662,297,321,44,0
2002,Dec.,France,5933,2997,2413,523,0
2002,Dec.,Belgium,647,271,329,47,0
2002,Dec.,Swiss,1213,792,355,66,0
2002,Dec.,Denmark,681,303,329,49,0
2002,Dec.,Portugal,0,0,0,0,0
2002,Dec.,North America Total,65727,41967,18370,5388,2
2002,Dec.,Singapore,6746,4862,1488,367,29
2002,Dec.,India,2956,584,1381,712,279
2002,Dec.,Taiwan,56949,48481,6522,1147,799
2002,Dec.,New Zealand,2554,1789,497,268,0
2002,Dec.,Brazil,1014,685,147,137,45
2002,Dec.,South America Unclassified,1138,835,149,134,20
2002,Dec.,South America Total,2152,1520,296,271,65
2002,Dec.,Philippines,11459,2009,717,8268,465
2002,Dec.,Asia Total,261972,167091,53293,29713,11875
2002,Dec.,United Kingdom,14840,9607,4000,1233,0
2002,Dec.,Germany,5537,2220,2919,398,0
2002,Dec.,Russia,3054,974,711,942,427
2002,Dec.,Vietnam,0,0,0,0,0
2002,Dec.,Poland,0,0,0,0,0
2002,Dec.,Austria,599,259,240,100,0
2002,Dec.,Sweden,1494,893,510,91,0
2002,Dec.,China,27300,6295,7135,10130,3740
2002,Dec.,Stateless,122,59,24,5,34
2002,Dec.,Indonesia,8875,5842,511,805,1717
2002,Dec.,Europe Total,44445,23746,14864,5367,468
2002,Dec.,Europe Unclassified,3618,1693,496,1388,41
2002,Dec.,Africa Total,1127,414,384,284,45
2002,Dec.,U.S.A.,53607,32540,16582,4485,0
2002,Dec.,Netherland,1637,757,767,113,0
2002,Dec.,Spain,1102,699,275,128,0
2002,Dec.,North America Unclassified,288,156,81,49,2
2002,Dec.,Ireland,723,419,210,94,0
2002,Dec.,Norway,519,324,161,34,0
2002,Dec.,Canada,10970,8660,1509,801,0
2002,Dec.,Australia,15436,12637,1933,866,0
2002,Dec.,Oceania Unclassified,147,60,18,37,32
2002,Dec.,Mexico,862,611,198,53,0
2002,Dec.,Hong Kong,28283,25753,2089,257,184
2002,Dec.,Thailand,5432,3314,1372,506,240
2002,Dec.,Italy,2186,1241,828,117,0
2002,Dec.,Korea,96432,57600,28787,5991,4054
2003,Jan.,Oceania Total,18693,11699,2876,4095,23
2003,Jan.,Malaysia,4112,2229,1619,264,0
2003,Jan.,Finland,769,224,434,111,0
2003,Jan.,France,6445,2002,2916,1527,0
2003,Jan.,Belgium,791,163,434,194,0
2003,Jan.,Swiss,1051,536,396,119,0
2003,Jan.,Denmark,773,193,470,110,0
2003,Jan.,Portugal,0,0,0,0,0
2003,Jan.,North America Total,63525,29336,21249,12933,7
2003,Jan.,Singapore,4218,2124,1524,590,4
2003,Jan.,India,4238,477,1846,1547,368
2003,Jan.,Taiwan,68464,59135,6097,2925,307
2003,Jan.,New Zealand,3039,1503,519,1017,0
2003,Jan.,Brazil,964,352,192,349,71
2003,Jan.,South America Unclassified,1135,530,145,440,20
2003,Jan.,South America Total,2099,882,337,789,91
2003,Jan.,Philippines,10224,1266,1145,7263,550
2003,Jan.,Asia Total,317311,196889,51021,56204,13197
2003,Jan.,United Kingdom,16746,7563,5072,4110,1
2003,Jan.,Germany,6065,1642,3503,920,0
2003,Jan.,Russia,2484,715,599,815,355
2003,Jan.,Vietnam,0,0,0,0,0
2003,Jan.,Poland,0,0,0,0,0
2003,Jan.,Austria,757,225,323,209,0
2003,Jan.,Sweden,1472,550,719,203,0
2003,Jan.,China,40824,6767,5826,25548,2683
2003,Jan.,Stateless,94,37,8,30,19
2003,Jan.,Indonesia,3925,744,621,1384,1176
2003,Jan.,Europe Total,47787,17500,18445,11452,390
2003,Jan.,Europe Unclassified,3991,1375,693,1889,34
2003,Jan.,Africa Total,1338,266,371,667,34
2003,Jan.,U.S.A.,50765,22012,19153,9600,0
2003,Jan.,Netherland,1623,498,902,223,0
2003,Jan.,Spain,855,299,314,242,0
2003,Jan.,North America Unclassified,422,120,128,167,7
2003,Jan.,Ireland,1110,480,278,352,0
2003,Jan.,Norway,498,228,213,57,0
2003,Jan.,Canada,11587,6788,1783,3016,0
2003,Jan.,Australia,15405,10121,2322,2962,0
2003,Jan.,Oceania Unclassified,249,75,35,116,23
2003,Jan.,Mexico,751,416,185,150,0
2003,Jan.,Hong Kong,23793,21001,2128,470,194
2003,Jan.,Thailand,4020,1358,1399,1081,182
2003,Jan.,Italy,2357,807,1179,371,0
2003,Jan.,Korea,147238,100189,26943,12699,7407
2003,Feb.,Oceania Total,13006,8246,3332,1401,27
2003,Feb.,Malaysia,4522,2632,1707,183,0
2003,Feb.,Finland,745,246,431,68,0
2003,Feb.,France,6748,3269,2935,544,0
2003,Feb.,Belgium,740,162,519,59,0
2003,Feb.,Swiss,1181,567,535,79,0
2003,Feb.,Denmark,667,223,402,42,0
2003,Feb.,Portugal,0,0,0,0,0
2003,Feb.,North America Total,52822,26232,22349,4239,2
2003,Feb.,Singapore,4525,2322,1797,405,1
2003,Feb.,India,2994,437,1583,664,310
2003,Feb.,Taiwan,66734,58396,6291,1795,252
2003,Feb.,New Zealand,1838,930,597,311,0
2003,Feb.,Brazil,731,240,237,220,34
2003,Feb.,South America Unclassified,975,586,205,173,11
2003,Feb.,South America Total,1706,826,442,393,45
2003,Feb.,Philippines,8728,1281,923,6272,252
2003,Feb.,Asia Total,281263,173584,54670,41734,11275
2003,Feb.,United Kingdom,14308,7931,5243,1134,0
2003,Feb.,Germany,6655,2067,4217,371,0
2003,Feb.,Russia,2780,987,879,592,322
2003,Feb.,Vietnam,0,0,0,0,0
2003,Feb.,Poland,0,0,0,0,0
2003,Feb.,Austria,591,227,323,41,0
2003,Feb.,Sweden,1217,452,692,73,0
2003,Feb.,China,41864,9965,7373,21531,2995
2003,Feb.,Stateless,96,27,15,24,30
2003,Feb.,Indonesia,3026,739,697,1084,506
2003,Feb.,Europe Total,44736,19740,20195,4453,348
2003,Feb.,Europe Unclassified,3174,1377,756,1015,26
2003,Feb.,Africa Total,1240,250,494,471,25
2003,Feb.,U.S.A.,42567,19191,20022,3354,0
2003,Feb.,Netherland,1552,459,1016,77,0
2003,Feb.,Spain,894,377,441,76,0
2003,Feb.,North America Unclassified,393,155,142,94,2
2003,Feb.,Ireland,746,357,300,89,0
2003,Feb.,Norway,511,239,253,19,0
2003,Feb.,Canada,9300,6567,1987,746,0
2003,Feb.,Australia,10967,7265,2694,1008,0
2003,Feb.,Oceania Unclassified,201,51,41,82,27
2003,Feb.,Mexico,562,319,198,45,0
2003,Feb.,Hong Kong,25924,23020,2361,430,113
2003,Feb.,Thailand,4252,1832,1742,589,89
2003,Feb.,Italy,2227,800,1253,174,0
2003,Feb.,Korea,112988,71242,28443,6946,6357
2003,Mar.,Oceania Total,16196,9477,4234,2467,18
2003,Mar.,Malaysia,6682,4216,2247,219,0
2003,Mar.,Finland,941,328,506,107,0
2003,Mar.,France,8747,3620,3912,1215,0
2003,Mar.,Belgium,1006,359,566,81,0
2003,Mar.,Swiss,1836,1016,706,114,0
2003,Mar.,Denmark,1113,420,632,61,0
2003,Mar.,Portugal,0,0,0,0,0
2003,Mar.,North America Total,78460,44829,25639,7990,2
2003,Mar.,Singapore,6417,3210,2259,942,6
2003,Mar.,India,4291,947,2038,896,410
2003,Mar.,Taiwan,64225,52762,8019,3267,177
2003,Mar.,New Zealand,2745,1264,901,580,0
2003,Mar.,Brazil,1152,421,316,378,37
2003,Mar.,South America Unclassified,1432,740,334,347,11
2003,Mar.,South America Total,2584,1161,650,725,48
2003,Mar.,Philippines,12081,2364,1256,8065,396
2003,Mar.,Asia Total,291767,154443,68771,61170,7383
2003,Mar.,United Kingdom,20696,11838,6863,1989,6
2003,Mar.,Germany,10711,5126,4840,745,0
2003,Mar.,Russia,3323,1274,1163,696,190
2003,Mar.,Vietnam,0,0,0,0,0
2003,Mar.,Poland,0,0,0,0,0
2003,Mar.,Austria,1072,516,470,86,0
2003,Mar.,Sweden,1976,722,1061,193,0
2003,Mar.,China,49676,9228,9538,28991,1919
2003,Mar.,Stateless,150,54,17,36,43
2003,Mar.,Indonesia,3862,1351,872,1119,520
2003,Mar.,Europe Total,65203,31126,26187,7677,213
2003,Mar.,Europe Unclassified,4545,2043,939,1546,17
2003,Mar.,Africa Total,2254,776,748,694,36
2003,Mar.,U.S.A.,63847,35003,22689,6154,1
2003,Mar.,Netherland,2562,1009,1371,182,0
2003,Mar.,Spain,1368,615,566,187,0
2003,Mar.,North America Unclassified,825,292,250,282,1
2003,Mar.,Ireland,984,484,367,133,0
2003,Mar.,Norway,785,344,387,54,0
2003,Mar.,Canada,12650,8905,2357,1388,0
2003,Mar.,Australia,13170,8131,3274,1765,0
2003,Mar.,Oceania Unclassified,281,82,59,122,18
2003,Mar.,Mexico,1138,629,343,166,0
2003,Mar.,Hong Kong,18437,15098,2830,443,66
2003,Mar.,Thailand,8970,5040,2629,1154,147
2003,Mar.,Italy,3538,1412,1838,288,0
2003,Mar.,Korea,108871,57770,34588,13107,3406
2003,Apr.,Oceania Total,14949,10466,2402,2062,19
2003,Apr.,Malaysia,3259,2219,945,94,1
2003,Apr.,Finland,760,384,305,71,0
2003,Apr.,France,6829,4110,2119,600,0
2003,Apr.,Belgium,871,502,307,62,0
2003,Apr.,Swiss,1616,1176,365,75,0
2003,Apr.,Denmark,906,481,378,47,0
2003,Apr.,Portugal,0,0,0,0,0
2003,Apr.,North America Total,55193,34900,14696,5595,2
2003,Apr.,Singapore,4743,2654,1436,652,1
2003,Apr.,India,2884,665,1224,651,344
2003,Apr.,Taiwan,46418,37884,6316,2039,179
2003,Apr.,New Zealand,2800,1743,543,514,0
2003,Apr.,Brazil,733,334,98,275,26
2003,Apr.,South America Unclassified,892,524,147,208,13
2003,Apr.,South America Total,1625,858,245,483,39
2003,Apr.,Philippines,12196,3003,750,8190,253
2003,Apr.,Asia Total,228518,117330,52008,52494,6686
2003,Apr.,United Kingdom,17783,12117,3871,1794,1
2003,Apr.,Germany,7710,4210,2963,537,0
2003,Apr.,Russia,3298,1315,1049,676,258
2003,Apr.,Vietnam,0,0,0,0,0
2003,Apr.,Poland,0,0,0,0,0
2003,Apr.,Austria,977,642,268,67,0
2003,Apr.,Sweden,1629,956,565,108,0
2003,Apr.,China,42706,6439,7732,26906,1629
2003,Apr.,Stateless,89,41,17,15,16
2003,Apr.,Indonesia,3936,1063,544,1289,1040
2003,Apr.,Europe Total,52526,30828,15130,6284,284
2003,Apr.,Europe Unclassified,3390,1459,557,1349,25
2003,Apr.,Africa Total,1154,316,368,439,31
2003,Apr.,U.S.A.,45911,28477,13186,4248,0
2003,Apr.,Netherland,1863,901,857,105,0
2003,Apr.,Spain,1133,612,280,241,0
2003,Apr.,North America Unclassified,319,113,107,98,1
2003,Apr.,Ireland,810,432,228,150,0
2003,Apr.,Norway,548,355,153,40,0
2003,Apr.,Canada,8253,5820,1271,1161,1
2003,Apr.,Australia,11959,8648,1826,1485,0
2003,Apr.,Oceania Unclassified,190,75,33,63,19
2003,Apr.,Mexico,710,490,132,88,0
2003,Apr.,Hong Kong,10703,8993,1260,377,73
2003,Apr.,Thailand,7836,5443,1297,919,177
2003,Apr.,Italy,2403,1176,865,362,0
2003,Apr.,Korea,87477,47024,29025,8698,2730
2003,May.,Oceania Total,15185,10341,3357,1446,41
2003,May.,Malaysia,2845,1620,1151,74,0
2003,May.,Finland,785,286,434,65,0
2003,May.,France,5762,2432,2619,711,0
2003,May.,Belgium,782,280,459,43,0
2003,May.,Swiss,1222,676,459,87,0
2003,May.,Denmark,846,243,561,42,0
2003,May.,Portugal,0,0,0,0,0
2003,May.,North America Total,54635,30695,19253,4685,2
2003,May.,Singapore,3685,1804,1496,381,4
2003,May.,India,4164,886,1642,914,722
2003,May.,Taiwan,16983,12960,3274,636,113
2003,May.,New Zealand,2462,1466,692,304,0
2003,May.,Brazil,644,251,216,157,20
2003,May.,South America Unclassified,990,611,194,173,12
2003,May.,South America Total,1634,862,410,330,32
2003,May.,Philippines,10988,2321,913,7431,323
2003,May.,Asia Total,169194,88990,44795,26589,8820
2003,May.,United Kingdom,14198,7810,5003,1384,1
2003,May.,Germany,7005,2216,4062,727,0
2003,May.,Russia,3675,1547,1200,649,279
2003,May.,Vietnam,0,0,0,0,0
2003,May.,Poland,0,0,0,0,0
2003,May.,Austria,729,329,331,69,0
2003,May.,Sweden,1356,508,763,85,0
2003,May.,China,11280,1806,1727,6527,1220
2003,May.,Stateless,65,36,13,13,3
2003,May.,Indonesia,4989,951,708,1035,2295
2003,May.,Europe Total,46446,20319,19911,5902,314
2003,May.,Europe Unclassified,3584,1374,858,1318,34
2003,May.,Africa Total,1403,354,516,502,31
2003,May.,U.S.A.,46380,25225,17572,3583,0
2003,May.,Netherland,1980,887,1001,92,0
